Country Name,Country Code,Time,Time Code,"Net bilateral aid flows from DAC donors, United States (current US$) [DC.DAC.USAL.CD]",Net official aid received (constant 2013 US$) [DT.ODA.OATL.KD],"Foreign direct investment, net inflows (% of GDP) [BX.KLT.DINV.WD.GD.ZS]","Net bilateral aid flows from DAC donors, Total (current US$) [DC.DAC.TOTL.CD]",Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Agricultural land (sq. km) [AG.LND.AGRI.K2],Battle-related deaths (number of people) [VC.BTL.DETH]
Eritrea,ERI,2004,YR2004,95010000,..,2.17335357176259,188620000,..,75000,..
Eritrea,ERI,2005,YR2005,141500000,..,0.130327756386122,255370000,..,75220,..
Eritrea,ERI,2006,YR2006,6560000,..,1.26949254414517,78150000,..,75720,..
Eritrea,ERI,2007,YR2007,1610000,..,0.546786308376952,83000000,..,75720,..
Eritrea,ERI,2008,YR2008,3410000,..,2.82570036794966,69920000,..,75720,..
Eritrea,ERI,2009,YR2009,3620000,..,4.9011804838025,86290000,..,75920,..
Eritrea,ERI,2010,YR2010,950000,..,4.29845543627307,73270000,..,75920,..
Estonia,EST,1960,YR1960,..,..,..,..,..,..,..
Estonia,EST,1961,YR1961,..,..,..,..,..,..,..
Estonia,EST,1962,YR1962,..,..,..,..,..,..,..
Estonia,EST,1963,YR1963,..,..,..,..,..,..,..
Estonia,EST,1964,YR1964,..,..,..,..,..,..,..
Estonia,EST,1965,YR1965,..,..,..,..,..,..,..
Estonia,EST,1966,YR1966,..,..,..,..,..,..,..
Estonia,EST,1967,YR1967,..,..,..,..,..,..,..
Estonia,EST,1968,YR1968,..,..,..,..,..,..,..
Estonia,EST,1969,YR1969,..,..,..,..,..,..,..
Estonia,EST,1970,YR1970,..,..,..,..,..,..,..
Estonia,EST,1971,YR1971,..,..,..,..,..,..,..
Estonia,EST,1972,YR1972,..,..,..,..,..,..,..
Estonia,EST,1973,YR1973,..,..,..,..,..,..,..
Estonia,EST,1974,YR1974,..,..,..,..,..,..,..
Estonia,EST,1975,YR1975,..,..,..,..,..,..,..
Estonia,EST,1976,YR1976,..,..,..,..,..,..,..
Estonia,EST,1977,YR1977,..,..,..,..,..,..,..
Estonia,EST,1978,YR1978,..,..,..,..,..,..,..
Estonia,EST,1979,YR1979,..,..,..,..,..,..,..
Estonia,EST,1980,YR1980,..,..,..,..,..,..,..
Estonia,EST,1981,YR1981,..,..,..,..,..,..,..
Estonia,EST,1982,YR1982,..,..,..,..,..,..,..
Estonia,EST,1983,YR1983,..,..,..,..,..,..,..
Estonia,EST,1984,YR1984,..,..,..,..,..,..,..
Estonia,EST,1985,YR1985,..,..,..,..,..,..,..
Estonia,EST,1986,YR1986,..,..,..,..,..,..,..
Estonia,EST,1987,YR1987,..,..,..,..,..,..,..
Estonia,EST,1988,YR1988,..,..,..,..,..,..,..
Estonia,EST,1989,YR1989,..,..,..,..,..,..,..
Estonia,EST,1990,YR1990,..,..,..,..,..,..,..
Estonia,EST,1991,YR1991,..,21690000,..,15370000,..,..,..
Estonia,EST,1992,YR1992,24000000,149410000,..,104320000,..,13740,..
Estonia,EST,1993,YR1993,..,70700000,..,42170000,..,13200,..
Estonia,EST,1994,YR1994,..,71000000,..,41560000,..,11010,..
Estonia,EST,1995,YR1995,..,81190000,4.60688405959024,54670000,0.958099774776395,9910,..
Estonia,EST,1996,YR1996,1000000,83380000,3.16517324731942,56300000,0.873596983514556,10050,..
Estonia,EST,1997,YR1997,..,102830000,5.25485959094115,62080000,1.04677213739524,10230,..
Estonia,EST,1998,YR1998,..,142770000,10.3349256694729,83890000,1.0674916125659,10430,..
Estonia,EST,1999,YR1999,880000,133310000,5.32895018961613,81890000,1.28711398665105,10010,..
Estonia,EST,2000,YR2000,1800000,113580000,7.32027551587391,62500000,1.37632742753335,9860,..
Estonia,EST,2001,YR2001,490000,125710000,9.4937187967645,66830000,1.50221390207228,8900,..
Estonia,EST,2002,YR2002,-7720000,95720000,4.61938133846553,52780000,1.66712975826619,6980,..
Estonia,EST,2003,YR2003,640000,116870000,10.5527632509935,82690000,1.74304847466035,8290,..
Estonia,EST,2004,YR2004,2860000,166290000,9.00973866651438,134800000,1.69968869943941,7700,..
Estonia,EST,2005,YR2005,..,..,22.3281241261967,..,1.89925681255161,8820,..
Estonia,EST,2006,YR2006,..,..,13.0407294853442,..,1.85701364694258,8990,..
Estonia,EST,2007,YR2007,..,..,15.4203941918136,..,1.99798109119559,9140,..
Estonia,EST,2008,YR2008,..,..,7.74261103340964,..,2.09296088276089,9070,..
Estonia,EST,2009,YR2009,..,..,9.49274984225876,..,2.20912691062968,9310,..
Estonia,EST,2010,YR2010,..,..,13.3018212284888,..,1.70352657861602,9490,..
Ethiopia,ETH,1960,YR1960,8000000,..,..,14710000,..,..,..
Ethiopia,ETH,1961,YR1961,14000000,..,..,20170000,..,578360,..
Ethiopia,ETH,1962,YR1962,23000000,..,..,25600000,..,582490,..
Ethiopia,ETH,1963,YR1963,19000000,..,..,22570000,..,583800,..
Ethiopia,ETH,1964,YR1964,9000000,..,..,12420000,..,583300,..
Ethiopia,ETH,1965,YR1965,11310000,..,..,16200000,..,586750,..
Ethiopia,ETH,1966,YR1966,17290000,..,..,22160000,..,587700,..
Ethiopia,ETH,1967,YR1967,13380000,..,..,24650000,..,588500,..
Ethiopia,ETH,1968,YR1968,13890000,..,..,32840000,..,589700,..
Ethiopia,ETH,1969,YR1969,15000000,..,..,30190000,..,592000,..
Ethiopia,ETH,1970,YR1970,10000000,..,..,32660000,..,591500,..
Ethiopia,ETH,1971,YR1971,23000000,..,..,37640000,..,593400,..
Ethiopia,ETH,1972,YR1972,17000000,..,..,37670000,..,595300,..
Ethiopia,ETH,1973,YR1973,19000000,..,..,50860000,..,594800,..
Ethiopia,ETH,1974,YR1974,27000000,..,..,93200000,..,594300,..
Ethiopia,ETH,1975,YR1975,25000000,..,..,81070000,..,593800,..
Ethiopia,ETH,1976,YR1976,30000000,..,..,91280000,..,593300,..
Ethiopia,ETH,1977,YR1977,10000000,..,..,63150000,..,593100,..
Ethiopia,ETH,1978,YR1978,11000000,..,..,64700000,..,592890,..
Ethiopia,ETH,1979,YR1979,12000000,..,..,88830000,..,592770,..
Ethiopia,ETH,1980,YR1980,19000000,..,..,123530000,..,591150,..
Ethiopia,ETH,1981,YR1981,2000000,..,..,117640000,..,588600,..
Ethiopia,ETH,1982,YR1982,1000000,..,..,103860000,..,586050,..
Ethiopia,ETH,1983,YR1983,6000000,..,..,140490000,..,583480,..
Ethiopia,ETH,1984,YR1984,19000000,..,..,245130000,..,578900,..
Ethiopia,ETH,1985,YR1985,143000000,..,..,519610000,..,576900,..
Ethiopia,ETH,1986,YR1986,91000000,..,..,482630000,..,573850,..
Ethiopia,ETH,1987,YR1987,5000000,..,..,408690000,..,570300,..
Ethiopia,ETH,1988,YR1988,66000000,..,..,713210000,5.63625166214623,567750,..
Ethiopia,ETH,1989,YR1989,23000000,..,..,432700000,6.80970643579704,565200,24358
Ethiopia,ETH,1990,YR1990,50000000,..,..,618970000,6.44794707491076,563120,49698
Ethiopia,ETH,1991,YR1991,88000000,..,..,626250000,3.92928542064138,561580,12227
Ethiopia,ETH,1992,YR1992,65000000,..,0.00162012877300718,748090000,2.43346623280462,561050,165
Ethiopia,ETH,1993,YR1993,125000000,..,0.0396344000013467,538630000,2.17180060137338,305400,36
Ethiopia,ETH,1994,YR1994,122000000,..,0.248414012768025,749130000,2.02813246350594,304720,75
Ethiopia,ETH,1995,YR1995,70000000,..,0.184499327663341,606240000,1.57362336234692,305000,29
Ethiopia,ETH,1996,YR1996,56000000,..,0.256553048934515,500620000,1.48717475819468,305000,52
Ethiopia,ETH,1997,YR1997,60000000,..,3.35874839824307,414870000,2.7096109400187,304920,..
Ethiopia,ETH,1998,YR1998,53230000,..,3.33413278780113,480630000,6.06448946501535,305080,1040
Ethiopia,ETH,1999,YR1999,77350000,..,0.908732803579197,408480000,9.66283129546141,306760,15679
Ethiopia,ETH,2000,YR2000,129820000,..,1.63350636934485,448970000,7.55585535974611,306620,25050
Ethiopia,ETH,2001,YR2001,94420000,..,4.24475958430851,467580000,4.31590109782869,306054,40
Ethiopia,ETH,2002,YR2002,156430000,..,3.2480726995032,606610000,3.69107896393145,304980,50
Ethiopia,ETH,2003,YR2003,567800000,..,5.39212251252315,1183520000,3.23870682054439,316070,50
Ethiopia,ETH,2004,YR2004,402300000,..,5.38041579859625,1139460000,3.07583894543586,331010,50
Ethiopia,ETH,2005,YR2005,608610000,..,2.13780093729558,1351030000,2.76307982266566,335910,83
Ethiopia,ETH,2006,YR2006,315780000,..,3.56823527430439,1221410000,2.26683978226322,342190,50
Ethiopia,ETH,2007,YR2007,371730000,..,1.12647092522321,1610310000,1.86314851711505,350770,177
Ethiopia,ETH,2008,YR2008,811370000,..,0.400997134260364,2292220000,1.48936954007778,345130,50
Ethiopia,ETH,2009,YR2009,726040000,..,0.682729367051628,2020620000,1.18355395956776,349850,515
Ethiopia,ETH,2010,YR2010,802630000,..,0.963030625359937,2094260000,1.13378246661117,356830,151
Euro area,EMU,1960,YR1960,2000000,..,..,36360000,..,..,..
Euro area,EMU,1961,YR1961,6000000,..,..,29870000,..,1358037,..
Euro area,EMU,1962,YR1962,7000000,..,..,24550000,..,1356951,..
Euro area,EMU,1963,YR1963,2000000,..,..,27670000,..,1354885,..
Euro area,EMU,1964,YR1964,2000000,..,..,23760000,..,1348276,..
Euro area,EMU,1965,YR1965,680000,..,..,21890000,..,1344045,..
Euro area,EMU,1966,YR1966,140000,..,..,18050000,..,1340214,..
Euro area,EMU,1967,YR1967,600000,..,..,16510000,..,1339344,..
Euro area,EMU,1968,YR1968,650000,..,..,16690000,..,1331571,..
Euro area,EMU,1969,YR1969,1000000,..,..,15560000,..,1332245,..
Euro area,EMU,1970,YR1970,1000000,..,..,22180000,..,1317932,..
Euro area,EMU,1971,YR1971,1000000,..,0.498143890621173,11170000,..,1298057,..
Euro area,EMU,1972,YR1972,9000000,..,0.552760956186335,19780000,..,1293527,..
Euro area,EMU,1973,YR1973,13000000,..,0.534521730373179,30230000,..,1287743,..
Euro area,EMU,1974,YR1974,5000000,..,0.533644545249449,24620000,..,1284204,..
Euro area,EMU,1975,YR1975,15000000,..,0.373059683887142,36370000,..,1280551,..
Euro area,EMU,1976,YR1976,31000000,..,0.284359166351568,49790000,..,1271819,..
Euro area,EMU,1977,YR1977,55000000,..,0.355738876659934,68790000,..,1270556,..
Euro area,EMU,1978,YR1978,28000000,..,0.385905027545057,54880000,..,1270956,..
Euro area,EMU,1979,YR1979,11000000,..,0.367468225722079,31040000,..,1267200,..
Euro area,EMU,1980,YR1980,20000000,..,0.337972494386388,42350000,..,1263425,..
Euro area,EMU,1981,YR1981,1000000,..,0.363271336304246,75080000,..,1262306,..
Euro area,EMU,1982,YR1982,..,..,0.29915339879208,34770000,..,1260497,..
Euro area,EMU,1983,YR1983,1000000,..,0.378460260276504,41510000,..,1249774,..
Euro area,EMU,1984,YR1984,2000000,..,0.399171380111358,12100000,..,1247047,..
Euro area,EMU,1985,YR1985,18000000,..,0.403358413694132,29170000,..,1244902,..
Euro area,EMU,1986,YR1986,22000000,..,0.411133803499038,29350000,..,1242096,..
Euro area,EMU,1987,YR1987,17000000,..,0.530280986889456,30240000,..,1240344,..
Euro area,EMU,1988,YR1988,15000000,..,0.714308474139721,19430000,2.62211574625286,1232826,..
Euro area,EMU,1989,YR1989,19000000,..,0.903215897523594,21470000,2.51809466811165,1233351,..
Euro area,EMU,1990,YR1990,16000000,11500000,0.947418396489769,29560000,2.44245210876503,1228434,..
Euro area,EMU,1991,YR1991,18300000,222060000,0.782595767053922,166240000,2.32307140392127,1196789,..
Euro area,EMU,1992,YR1992,98000000,501030000,0.757661232052404,368220000,2.21720324595951,1269644,..
Euro area,EMU,1993,YR1993,39000000,299210000,0.796220379524598,249460000,2.14815998360514,1290877,..
Euro area,EMU,1994,YR1994,41000000,387120000,0.785389452569313,334860000,2.05927254481223,1286612,..
Euro area,EMU,1995,YR1995,20000000,538370000,0.945997831727321,464940000,1.9410690113467,1270333,..
Euro area,EMU,1996,YR1996,40000000,442760000,0.964148853469815,485300000,1.92522340745835,1272025,..
Euro area,EMU,1997,YR1997,7000000,555600000,1.08646223144297,462430000,1.88616862796358,1266058,..
Euro area,EMU,1998,YR1998,29240000,780860000,2.10637408407397,540380000,1.83522308170556,1266452,..
Euro area,EMU,1999,YR1999,25720000,1087980000,2.91823221876531,727580000,1.82749306893656,1263417,..
Euro area,EMU,2000,YR2000,15600000,742550000,7.48263587487565,490220000,1.79029673003739,1272678,..
Euro area,EMU,2001,YR2001,23080000,945780000,3.6662916044605,633270000,1.73906170046934,1258616,..
Euro area,EMU,2002,YR2002,9640000,759400000,3.49822990005989,495440000,1.724554637274,1251615,..
Euro area,EMU,2003,YR2003,9690000,1145340000,3.00939641558727,798650000,1.72264627322612,1242385.3,..
Euro area,EMU,2004,YR2004,24470000,1115910000,2.62730874092271,882100000,1.70613309065789,1236071,..
Euro area,EMU,2005,YR2005,..,..,5.85352439344515,0,1.66123958307976,1240317.5,..
Euro area,EMU,2006,YR2006,..,..,7.15004279530027,0,1.6059938304662,1225592.2,..
Euro area,EMU,2007,YR2007,..,..,9.79611679573951,0,1.5585568901831,1215488.2,..
Euro area,EMU,2008,YR2008,..,..,4.62266749111961,0,1.59569574468236,1216473,..
Euro area,EMU,2009,YR2009,..,..,3.02111310996665,0,1.69433954375417,1208476,..
Euro area,EMU,2010,YR2010,..,..,4.02130727621272,0,1.61886862794158,1208198.8,..
Europe & Central Asia,ECS,1960,YR1960,157000000,..,..,231630000,..,..,..
Europe & Central Asia,ECS,1961,YR1961,290000000,..,..,374460000,..,2536165,..
Europe & Central Asia,ECS,1962,YR1962,355000000,..,..,410580000,..,2534970,..
Europe & Central Asia,ECS,1963,YR1963,308000000,..,..,390360000,..,2536589,..
Europe & Central Asia,ECS,1964,YR1964,212000000,..,..,271540000,..,2528358,..
Europe & Central Asia,ECS,1965,YR1965,200540000,..,..,262440000,..,2520211,..
Europe & Central Asia,ECS,1966,YR1966,215200000,..,..,300500000,..,2517511,..
Europe & Central Asia,ECS,1967,YR1967,97210000,..,..,213870000,..,2513833,..
Europe & Central Asia,ECS,1968,YR1968,78440000,..,..,184850000,..,2507954,..
Europe & Central Asia,ECS,1969,YR1969,57000000,..,..,172079999.9,..,2517474,..
Europe & Central Asia,ECS,1970,YR1970,62000000,..,0.694723179546393,147810000,..,2490656,..
Europe & Central Asia,ECS,1971,YR1971,100000000,..,0.603514293957417,198730000,..,2470656,..
Europe & Central Asia,ECS,1972,YR1972,174000000,..,0.564406949804172,293890001,..,2468344,..
Europe & Central Asia,ECS,1973,YR1973,-24000000,..,0.650639111861922,217370000,..,2459822,..
Europe & Central Asia,ECS,1974,YR1974,-35000000,..,0.730316001680531,128610000,..,2449895,..
Europe & Central Asia,ECS,1975,YR1975,-23000000,..,0.498843309509477,90130000,..,2440309,..
Europe & Central Asia,ECS,1976,YR1976,-24000000,..,0.382887801389669,201650000.1,..,2432840,..
Europe & Central Asia,ECS,1977,YR1977,-12000000,..,0.518486245567942,159610000,..,2431579,..
Europe & Central Asia,ECS,1978,YR1978,-45000000,..,0.464332800891098,189100000,..,2431327,..
Europe & Central Asia,ECS,1979,YR1979,75000000,..,0.502512424487093,606310000.1,..,2435073,..
Europe & Central Asia,ECS,1980,YR1980,269000000,..,0.539226760745623,822580000,..,2426875,..
Europe & Central Asia,ECS,1981,YR1981,39000000,..,0.477913605610842,618000000,..,2422751,..
Europe & Central Asia,ECS,1982,YR1982,336000000,..,0.423644333564374,608950000,..,2405878,..
Europe & Central Asia,ECS,1983,YR1983,176000000,..,0.474149357621747,395310000,..,2388969,..
Europe & Central Asia,ECS,1984,YR1984,109000000,..,0.308300583552122,274730000,..,2395448,..
Europe & Central Asia,ECS,1985,YR1985,54000000,..,0.505910732929514,237240000,..,2396582,..
Europe & Central Asia,ECS,1986,YR1986,62000000,..,0.602794017734768,407790000.1,..,2396293,..
Europe & Central Asia,ECS,1987,YR1987,-20000000,..,0.748983339288951,519739999.9,..,2403707,..
Europe & Central Asia,ECS,1988,YR1988,-42000000,..,0.948621895194738,419120000,2.75672941402142,2396893,..
Europe & Central Asia,ECS,1989,YR1989,-57000000,..,1.2964255658686,307390000.1,2.66969888135791,2398595,..
Europe & Central Asia,ECS,1990,YR1990,278000000,3583180000,1.25145321143142,2946740000,2.5981073735117,2390237,..
Europe & Central Asia,ECS,1991,YR1991,2005000000,10464490000,0.928583162646617,8384310000,2.51584597381901,2361288,..
Europe & Central Asia,ECS,1992,YR1992,549000000,8660750000,0.761455919911992,7818950000,2.51004851873054,8321713,..
Europe & Central Asia,ECS,1993,YR1993,2087000000,8907980000,0.923417740794948,8678400000,2.3994090424809,8352316,..
Europe & Central Asia,ECS,1994,YR1994,2554000000,9937750000,0.927539583126623,8946840000,2.31477464795086,8339143,..
Europe & Central Asia,ECS,1995,YR1995,1654000000,11187450000,1.25877555569556,10570249999,2.13384205939148,8260557,..
Europe & Central Asia,ECS,1996,YR1996,1998000000,7682850000,1.19001569808658,7754020000,2.10888656994831,8239463,..
Europe & Central Asia,ECS,1997,YR1997,1503000000,6874320000,1.54712071921172,6216650000,2.09571111116247,8253693,..
Europe & Central Asia,ECS,1998,YR1998,1937580000,9047490000,2.73726724943162,7873750000,1.97163884789088,8239728,..
Europe & Central Asia,ECS,1999,YR1999,3001020000,10525940000,4.00217729480498,10349610000,1.95995707609924,8227693,..
Europe & Central Asia,ECS,2000,YR2000,2239700000,10771660000,7.68027861890867,10012450000,1.93402562448048,8229128,..
Europe & Central Asia,ECS,2001,YR2001,1971540000,9165110000,3.65317072318176,8918900000,1.90211873126963,8199845,..
Europe & Central Asia,ECS,2002,YR2002,3027600000,7766300000,3.68413061949645,10201440000,1.92398365563099,8168691,..
Europe & Central Asia,ECS,2003,YR2003,1701040000,8248160000,2.77533568075655,9560580000,1.91038938333061,8134842.3,..
Europe & Central Asia,ECS,2004,YR2004,1793150000,8842410000,2.78152608435846,10536590000,1.86696186693742,8116761,..
Europe & Central Asia,ECS,2005,YR2005,816040000,..,5.90668450796069,4007310000,1.83638175535346,8106982.5,..
Europe & Central Asia,ECS,2006,YR2006,1034750000,..,6.78618514914585,5101300000,1.80004829190861,8141227.2,..
Europe & Central Asia,ECS,2007,YR2007,900280000,..,8.65426049182278,4713580000,1.77470695037878,8105021.2,..
Europe & Central Asia,ECS,2008,YR2008,1360580000,..,5.30763672572474,6174530000,1.80817910491856,8090649,..
Europe & Central Asia,ECS,2009,YR2009,1344250000,..,2.862552546622,6680870000,1.92235600864172,8071547.8,..
Europe & Central Asia,ECS,2010,YR2010,910950000,..,3.31586911556253,5708850000,1.86443555991085,8109355.3,..
Europe & Central Asia (excluding high income),ECA,1960,YR1960,155000000,..,..,207500000,..,..,..
Europe & Central Asia (excluding high income),ECA,1961,YR1961,284000000,..,..,353830000,..,580230,..
Europe & Central Asia (excluding high income),ECA,1962,YR1962,348000000,..,..,394180000,..,582530,..
Europe & Central Asia (excluding high income),ECA,1963,YR1963,306000000,..,..,377000000,..,590200,..
Europe & Central Asia (excluding high income),ECA,1964,YR1964,210000000,..,..,254190000,..,590360,..
Europe & Central Asia (excluding high income),ECA,1965,YR1965,200250000,..,..,251060000,..,591170,..
Europe & Central Asia (excluding high income),ECA,1966,YR1966,215300000,..,..,298300000,..,593610,..
Europe & Central Asia (excluding high income),ECA,1967,YR1967,96970000,..,..,181800000,..,592450,..
Europe & Central Asia (excluding high income),ECA,1968,YR1968,78190000,..,..,166390000,..,596940,..
Europe & Central Asia (excluding high income),ECA,1969,YR1969,56000000,..,..,151869999.9,..,608680,..
Europe & Central Asia (excluding high income),ECA,1970,YR1970,62000000,..,..,116840000,..,603480,..
Europe & Central Asia (excluding high income),ECA,1971,YR1971,99000000,..,..,171700000,..,604580,..
Europe & Central Asia (excluding high income),ECA,1972,YR1972,172000000,..,..,254640001,..,609650,..
Europe & Central Asia (excluding high income),ECA,1973,YR1973,-25000000,..,..,192100000,..,608190,..
Europe & Central Asia (excluding high income),ECA,1974,YR1974,-35000000,..,0.179775716014522,89930000,..,604170,..
Europe & Central Asia (excluding high income),ECA,1975,YR1975,-23000000,..,0.255412348743407,48850000,..,599430,..
Europe & Central Asia (excluding high income),ECA,1976,YR1976,-41000000,..,0.0195007288629738,128000000,..,601310,..
Europe & Central Asia (excluding high income),ECA,1977,YR1977,-56000000,..,0.0460147685316671,67160000,..,603040,..
Europe & Central Asia (excluding high income),ECA,1978,YR1978,-64000000,..,0.0521896453631709,112840000,..,603350,..
Europe & Central Asia (excluding high income),ECA,1979,YR1979,64000000,..,0.0838981678125337,531790000.1,..,611820,..
Europe & Central Asia (excluding high income),ECA,1980,YR1980,249000000,..,0.0261668642220778,692410000,..,608420,..
Europe & Central Asia (excluding high income),ECA,1981,YR1981,38000000,..,0.133727439564612,516950000,..,608560,..
Europe & Central Asia (excluding high income),ECA,1982,YR1982,336000000,..,0.0852101084615238,528670000,..,594500,..
Europe & Central Asia (excluding high income),ECA,1983,YR1983,175000000,..,0.0745805491233874,321280000,..,589860,..
Europe & Central Asia (excluding high income),ECA,1984,YR1984,107000000,..,0.188365011751549,204600000,..,598900,..
Europe & Central Asia (excluding high income),ECA,1985,YR1985,36000000,..,0.14724485190409,147760000,..,604310,..
Europe & Central Asia (excluding high income),ECA,1986,YR1986,40000000,..,0.165064419441927,321710000,..,607980,..
Europe & Central Asia (excluding high income),ECA,1987,YR1987,-37000000,..,..,424670000,..,617970,..
Europe & Central Asia (excluding high income),ECA,1988,YR1988,-57000000,..,..,344910000,3.363123303428,616510,..
Europe & Central Asia (excluding high income),ECA,1989,YR1989,-76000000,..,..,219040000.1,..,619330,..
Europe & Central Asia (excluding high income),ECA,1990,YR1990,-12000000,983340000,..,1233740000,..,617260,..
Europe & Central Asia (excluding high income),ECA,1991,YR1991,421000000,4048570000,..,4221870000,..,621530,..
Europe & Central Asia (excluding high income),ECA,1992,YR1992,248000000,2828200000,0.31471325063639,3654590000,4.38002477271428,6489522,..
Europe & Central Asia (excluding high income),ECA,1993,YR1993,1195000000,3114640000,0.471053789316852,4633990000,3.77113209226931,6463096,..
Europe & Central Asia (excluding high income),ECA,1994,YR1994,1482000000,3855680000,0.424586857697301,4595860000,4.15911497976282,6455530,..
Europe & Central Asia (excluding high income),ECA,1995,YR1995,1383000000,3754140000,0.739851241047155,4725350000,3.62339055020874,6393246,..
Europe & Central Asia (excluding high income),ECA,1996,YR1996,1482000000,3310540000,0.856562633172862,4371830000,3.65481915221045,6374508,..
Europe & Central Asia (excluding high income),ECA,1997,YR1997,1192000000,3239050000,1.56486139631765,3795350000,3.90990381502925,6395435,..
Europe & Central Asia (excluding high income),ECA,1998,YR1998,1415820000,4123020000,1.44765545608046,4664170000,2.96949619263543,6381209,..
Europe & Central Asia (excluding high income),ECA,1999,YR1999,1570500000,3916640000,1.60865685705592,5954940000,3.33223249677257,6376317,..
